mp3_path	clip_id	track_number	title	artist	album	url	segmentStart	segmentEnd	original_url
f/kenji_williams-faces_of_epiphany-07-tokyo_story-262-291.mp3	33905	7	Tokyo Story	Kenji Williams	Faces of Epiphany	http://www.magnatune.com/artists/albums/kenji-faces/	262	291	http://he3.magnatune.com/all/07-Tokyo%20Story-Kenji%20Williams.mp3
f/kenji_williams-faces_of_epiphany-08-free_energy-407-436.mp3	35577	8	Free Energy	Kenji Williams	Faces of Epiphany	http://www.magnatune.com/artists/albums/kenji-faces/	407	436	http://he3.magnatune.com/all/08-Free%20Energy-Kenji%20Williams.mp3
f/kenji_williams-faces_of_epiphany-09-soul_captain-59-88.mp3	41019	9	Soul Captain	Kenji Williams	Faces of Epiphany	http://www.magnatune.com/artists/albums/kenji-faces/	59	88	http://he3.magnatune.com/all/09-Soul%20Captain-Kenji%20Williams.mp3
8/kenji_williams-worldspirit_soundtrack-01-artists_prayer-262-291.mp3	393	1	Artist's Prayer	Kenji Williams	Worldspirit Soundtrack	http://www.magnatune.com/artists/albums/kenji-worldspirit/	262	291	http://he3.magnatune.com/all/01-Artist's%20Prayer-Kenji%20Williams.mp3
8/kenji_williams-worldspirit_soundtrack-02-lamentations-175-204.mp3	8134	2	Lamentations	Kenji Williams	Worldspirit Soundtrack	http://www.magnatune.com/artists/albums/kenji-worldspirit/	175	204	http://he3.magnatune.com/all/02-Lamentations-Kenji%20Williams.mp3
8/kenji_williams-worldspirit_soundtrack-03-buddha_embryo-233-262.mp3	11972	3	Buddha Embryo	Kenji Williams	Worldspirit Soundtrack	http://www.magnatune.com/artists/albums/kenji-worldspirit/	233	262	http://he3.magnatune.com/all/03-Buddha%20Embryo-Kenji%20Williams.mp3
8/kenji_williams-worldspirit_soundtrack-04-progress_of_the_soul-59-88.mp3	19146	4	Progress of the Soul	Kenji Williams	Worldspirit Soundtrack	http://www.magnatune.com/artists/albums/kenji-worldspirit/	59	88	http://he3.magnatune.com/all/04-Progress%20of%20the%20Soul-Kenji%20Williams.mp3
8/kenji_williams-worldspirit_soundtrack-05-journey-59-88.mp3	22934	5	Journey	Kenji Williams	Worldspirit Soundtrack	http://www.magnatune.com/artists/albums/kenji-worldspirit/	59	88	http://he3.magnatune.com/all/05-Journey-Kenji%20Williams.mp3
8/kenji_williams-worldspirit_soundtrack-06-aura-320-349.mp3	26004	6	Aura	Kenji Williams	Worldspirit Soundtrack	http://www.magnatune.com/artists/albums/kenji-worldspirit/	320	349	http://he3.magnatune.com/all/06-Aura-Kenji%20Williams.mp3
8/kenji_williams-worldspirit_soundtrack-07-worldspirit_invocation-233-262.mp3	34286	7	WORLDSPIRIT Invocation	Kenji Williams	Worldspirit Soundtrack	http://www.magnatune.com/artists/albums/kenji-worldspirit/	233	262	http://he3.magnatune.com/all/07-WORLDSPIRIT%20Invocation-Kenji%20Williams.mp3
8/kenji_williams-worldspirit_soundtrack-08-the_vast_expanse-262-291.mp3	37929	8	The Vast Expanse	Kenji Williams	Worldspirit Soundtrack	http://www.magnatune.com/artists/albums/kenji-worldspirit/	262	291	http://he3.magnatune.com/all/08-The%20Vast%20Expanse-Kenji%20Williams.mp3
9/kiev_seminary_choir-hymns_of_the_allnight_vigil-01-good_news_to_vsenoschnaya-30-59.mp3	1809	1	Good news to Vsenoschnaya	Kiev Seminary Choir	Hymns of the All-Night Vigil	http://www.magnatune.com/artists/albums/kyivseminary-hymns/	30	59	http://he3.magnatune.com/all/01-Good%20news%20to%20Vsenoschnaya-Kiev%20Seminary%20Choir.mp3
9/kiev_seminary_choir-hymns_of_the_allnight_vigil-02-come_let_us_worship-88-117.mp3	6583	2	Come let us worship	Kiev Seminary Choir	Hymns of the All-Night Vigil	http://www.magnatune.com/artists/albums/kyivseminary-hymns/	88	117	http://he3.magnatune.com/all/02-Come%20let%20us%20worship-Kiev%20Seminary%20Choir.mp3
9/kiev_seminary_choir-hymns_of_the_allnight_vigil-03-bless_the_lord_o_my_soul-407-436.mp3	11878	3	Bless the Lord O my soul	Kiev Seminary Choir	Hymns of the All-Night Vigil	http://www.magnatune.com/artists/albums/kyivseminary-hymns/	407	436	http://he3.magnatune.com/all/03-Bless%20the%20Lord%20O%20my%20soul-Kiev%20Seminary%20Choir.mp3
9/kiev_seminary_choir-hymns_of_the_allnight_vigil-04-blessed_is_the_man-378-407.mp3	16785	4	Blessed is the man	Kiev Seminary Choir	Hymns of the All-Night Vigil	http://www.magnatune.com/artists/albums/kyivseminary-hymns/	378	407	http://he3.magnatune.com/all/04-Blessed%20is%20the%20man-Kiev%20Seminary%20Choir.mp3
9/kiev_seminary_choir-hymns_of_the_allnight_vigil-05-lord_i_cry_unto_thee-59-88.mp3	23352	5	Lord I cry unto thee	Kiev Seminary Choir	Hymns of the All-Night Vigil	http://www.magnatune.com/artists/albums/kyivseminary-hymns/	59	88	http://he3.magnatune.com/all/05-Lord%20I%20cry%20unto%20thee-Kiev%20Seminary%20Choir.mp3
9/kiev_seminary_choir-hymns_of_the_allnight_vigil-06-sticheron_to_the_st__fathers_of_pecherskaya_lavra-88-117.mp3	29381	6	Sticheron to the St. Fathers of Pecherskaya Lavra	Kiev Seminary Choir	Hymns of the All-Night Vigil	http://www.magnatune.com/artists/albums/kyivseminary-hymns/	88	117	http://he3.magnatune.com/all/06-Sticheron%20to%20the%20St.%20Fathers%20of%20Pecherskaya%20Lavra-Kiev%20Seminary%20Choir.mp3
9/kiev_seminary_choir-hymns_of_the_allnight_vigil-07-dogmaticon_in_the_6th_tone-30-59.mp3	31110	7	Dogmaticon in the 6th tone	Kiev Seminary Choir	Hymns of the All-Night Vigil	http://www.magnatune.com/artists/albums/kyivseminary-hymns/	30	59	http://he3.magnatune.com/all/07-Dogmaticon%20in%20the%206th%20tone-Kiev%20Seminary%20Choir.mp3
9/kiev_seminary_choir-hymns_of_the_allnight_vigil-08-o_gladsome_radiance-0-29.mp3	36577	8	O gladsome Radiance	Kiev Seminary Choir	Hymns of the All-Night Vigil	http://www.magnatune.com/artists/albums/kyivseminary-hymns/	0	29	http://he3.magnatune.com/all/08-O%20gladsome%20Radiance-Kiev%20Seminary%20Choir.mp3
9/kiev_seminary_choir-hymns_of_the_allnight_vigil-09-the_lord_reigns-146-175.mp3	41375	9	The Lord reigns	Kiev Seminary Choir	Hymns of the All-Night Vigil	http://www.magnatune.com/artists/albums/kyivseminary-hymns/	146	175	http://he3.magnatune.com/all/09-The%20Lord%20reigns-Kiev%20Seminary%20Choir.mp3
9/kiev_seminary_choir-hymns_of_the_allnight_vigil-10-o_wonderful_miracle-59-88.mp3	43492	10	O wonderful miracle	Kiev Seminary Choir	Hymns of the All-Night Vigil	http://www.magnatune.com/artists/albums/kyivseminary-hymns/	59	88	http://he3.magnatune.com/all/10-O%20wonderful%20miracle-Kiev%20Seminary%20Choir.mp3
9/kiev_seminary_choir-hymns_of_the_allnight_vigil-11-o_new_miracle-30-59.mp3	46256	11	O new miracle	Kiev Seminary Choir	Hymns of the All-Night Vigil	http://www.magnatune.com/artists/albums/kyivseminary-hymns/	30	59	http://he3.magnatune.com/all/11-O%20new%20miracle-Kiev%20Seminary%20Choir.mp3
9/kiev_seminary_choir-hymns_of_the_allnight_vigil-12-now_lettest_thou_depart-59-88.mp3	48492	12	Now lettest thou depart	Kiev Seminary Choir	Hymns of the All-Night Vigil	http://www.magnatune.com/artists/albums/kyivseminary-hymns/	59	88	http://he3.magnatune.com/all/12-Now%20lettest%20thou%20depart-Kiev%20Seminary%20Choir.mp3
9/kiev_seminary_choir-hymns_of_the_allnight_vigil-13-troparion_to_the_st__fathers_of_pecherskaya_lavra-0-29.mp3	50974	13	Troparion to the St. Fathers of Pecherskaya Lavra	Kiev Seminary Choir	Hymns of the All-Night Vigil	http://www.magnatune.com/artists/albums/kyivseminary-hymns/	0	29	http://he3.magnatune.com/all/13-Troparion%20to%20the%20St.%20Fathers%20of%20Pecherskaya%20Lavra-Kiev%20Seminary%20Choir.mp3
9/kiev_seminary_choir-hymns_of_the_allnight_vigil-14-christ_has_risen_from_the_dead-30-59.mp3	51223	14	Christ has risen from the dead	Kiev Seminary Choir	Hymns of the All-Night Vigil	http://www.magnatune.com/artists/albums/kyivseminary-hymns/	30	59	http://he3.magnatune.com/all/14-Christ%20has%20risen%20from%20the%20dead-Kiev%20Seminary%20Choir.mp3
9/kiev_seminary_choir-hymns_of_the_allnight_vigil-15-praise_ye_the_name_of_the_lord-59-88.mp3	52997	15	Praise Ye the name of the Lord	Kiev Seminary Choir	Hymns of the All-Night Vigil	http://www.magnatune.com/artists/albums/kyivseminary-hymns/	59	88	http://he3.magnatune.com/all/15-Praise%20Ye%20the%20name%20of%20the%20Lord-Kiev%20Seminary%20Choir.mp3
9/kiev_seminary_choir-hymns_of_the_allnight_vigil-16-magnification_to_the_st__fathers_of_pecherskaya_lavra-0-29.mp3	53774	16	Magnification to the St. Fathers of Pecherskaya Lavra	Kiev Seminary Choir	Hymns of the All-Night Vigil	http://www.magnatune.com/artists/albums/kyivseminary-hymns/	0	29	http://he3.magnatune.com/all/16-Magnification%20to%20the%20St.%20Fathers%20of%20Pecherskaya%20Lavra-Kiev%20Seminary%20Choir.mp3
9/kiev_seminary_choir-hymns_of_the_allnight_vigil-18-the_great_doxology-30-59.mp3	55503	18	The great doxology	Kiev Seminary Choir	Hymns of the All-Night Vigil	http://www.magnatune.com/artists/albums/kyivseminary-hymns/	30	59	http://he3.magnatune.com/all/18-The%20great%20doxology-Kiev%20Seminary%20Choir.mp3
9/kiev_seminary_choir-hymns_of_the_allnight_vigil-19-under_your_mercy-59-88.mp3	56079	19	Under your mercy	Kiev Seminary Choir	Hymns of the All-Night Vigil	http://www.magnatune.com/artists/albums/kyivseminary-hymns/	59	88	http://he3.magnatune.com/all/19-Under%20your%20mercy-Kiev%20Seminary%20Choir.mp3
3/kiev_theological_academy_and_seminary_choir-traditional_worship_singing_of_kievpechersk_lavra-01-blessed_is_the_man-175-204.mp3	702	1	Blessed is the man	Kiev Theological Academy and Seminary Choir	Traditional worship singing of Kiev-Pechersk Lavra	http://www.magnatune.com/artists/albums/kyrivseminary-lavra/	175	204	http://he3.magnatune.com/all/01-Blessed%20is%20the%20man-Kiev%20Theological%20Academy%20and%20Seminary%20Choir.mp3
3/kiev_theological_academy_and_seminary_choir-traditional_worship_singing_of_kievpechersk_lavra-02-lord_i_cry_unto_thee-30-59.mp3	8216	2	Lord I cry unto Thee	Kiev Theological Academy and Seminary Choir	Traditional worship singing of Kiev-Pechersk Lavra	http://www.magnatune.com/artists/albums/kyrivseminary-lavra/	30	59	http://he3.magnatune.com/all/02-Lord%20I%20cry%20unto%20Thee-Kiev%20Theological%20Academy%20and%20Seminary%20Choir.mp3
3/kiev_theological_academy_and_seminary_choir-traditional_worship_singing_of_kievpechersk_lavra-03-o_gladsome_radiance-30-59.mp3	14177	3	O gladsome Radiance	Kiev Theological Academy and Seminary Choir	Traditional worship singing of Kiev-Pechersk Lavra	http://www.magnatune.com/artists/albums/kyrivseminary-lavra/	30	59	http://he3.magnatune.com/all/03-O%20gladsome%20Radiance-Kiev%20Theological%20Academy%20and%20Seminary%20Choir.mp3
3/kiev_theological_academy_and_seminary_choir-traditional_worship_singing_of_kievpechersk_lavra-04-the_lord_reigns-117-146.mp3	20401	4	The Lord reigns	Kiev Theological Academy and Seminary Choir	Traditional worship singing of Kiev-Pechersk Lavra	http://www.magnatune.com/artists/albums/kyrivseminary-lavra/	117	146	http://he3.magnatune.com/all/04-The%20Lord%20reigns-Kiev%20Theological%20Academy%20and%20Seminary%20Choir.mp3
3/kiev_theological_academy_and_seminary_choir-traditional_worship_singing_of_kievpechersk_lavra-05-now_lettest_thou_depart-0-29.mp3	23682	5	Now lettest Thou depart	Kiev Theological Academy and Seminary Choir	Traditional worship singing of Kiev-Pechersk Lavra	http://www.magnatune.com/artists/albums/kyrivseminary-lavra/	0	29	http://he3.magnatune.com/all/05-Now%20lettest%20Thou%20depart-Kiev%20Theological%20Academy%20and%20Seminary%20Choir.mp3
3/kiev_theological_academy_and_seminary_choir-traditional_worship_singing_of_kievpechersk_lavra-06-magnification_to_the_st__fathers_of_pechersk_lavra-59-88.mp3	27915	6	Magnification to the St. Fathers of Pechersk Lavra	Kiev Theological Academy and Seminary Choir	Traditional worship singing of Kiev-Pechersk Lavra	http://www.magnatune.com/artists/albums/kyrivseminary-lavra/	59	88	http://he3.magnatune.com/all/06-Magnification%20to%20the%20St.%20Fathers%20of%20Pechersk%20Lavra-Kiev%20Theological%20Academy%20and%20Seminary%20Choir.mp3
3/kiev_theological_academy_and_seminary_choir-traditional_worship_singing_of_kievpechersk_lavra-07-the_great_doxology-59-88.mp3	33743	7	The Great doxology	Kiev Theological Academy and Seminary Choir	Traditional worship singing of Kiev-Pechersk Lavra	http://www.magnatune.com/artists/albums/kyrivseminary-lavra/	59	88	http://he3.magnatune.com/all/07-The%20Great%20doxology-Kiev%20Theological%20Academy%20and%20Seminary%20Choir.mp3
3/kiev_theological_academy_and_seminary_choir-traditional_worship_singing_of_kievpechersk_lavra-08-under_your_mercy-30-59.mp3	38088	8	Under your mercy	Kiev Theological Academy and Seminary Choir	Traditional worship singing of Kiev-Pechersk Lavra	http://www.magnatune.com/artists/albums/kyrivseminary-lavra/	30	59	http://he3.magnatune.com/all/08-Under%20your%20mercy-Kiev%20Theological%20Academy%20and%20Seminary%20Choir.mp3
3/kiev_theological_academy_and_seminary_choir-traditional_worship_singing_of_kievpechersk_lavra-09-bless_the_lord_o_my_soul-88-117.mp3	38756	9	Bless the Lord O my soul	Kiev Theological Academy and Seminary Choir	Traditional worship singing of Kiev-Pechersk Lavra	http://www.magnatune.com/artists/albums/kyrivseminary-lavra/	88	117	http://he3.magnatune.com/all/09-Bless%20the%20Lord%20O%20my%20soul-Kiev%20Theological%20Academy%20and%20Seminary%20Choir.mp3
3/kiev_theological_academy_and_seminary_choir-traditional_worship_singing_of_kievpechersk_lavra-10-small_ekteny-59-88.mp3	44187	10	Small ekteny	Kiev Theological Academy and Seminary Choir	Traditional worship singing of Kiev-Pechersk Lavra	http://www.magnatune.com/artists/albums/kyrivseminary-lavra/	59	88	http://he3.magnatune.com/all/10-Small%20ekteny-Kiev%20Theological%20Academy%20and%20Seminary%20Choir.mp3
3/kiev_theological_academy_and_seminary_choir-traditional_worship_singing_of_kievpechersk_lavra-11-praise_the_lord_o_my_soul-30-59.mp3	46479	11	Praise the Lord O my soul	Kiev Theological Academy and Seminary Choir	Traditional worship singing of Kiev-Pechersk Lavra	http://www.magnatune.com/artists/albums/kyrivseminary-lavra/	30	59	http://he3.magnatune.com/all/11-Praise%20the%20Lord%20O%20my%20soul-Kiev%20Theological%20Academy%20and%20Seminary%20Choir.mp3
3/kiev_theological_academy_and_seminary_choir-traditional_worship_singing_of_kievpechersk_lavra-12-o_thou_th_only_beggoten_son-0-29.mp3	48515	12	O thou Th Only Beggoten Son	Kiev Theological Academy and Seminary Choir	Traditional worship singing of Kiev-Pechersk Lavra	http://www.magnatune.com/artists/albums/kyrivseminary-lavra/	0	29	http://he3.magnatune.com/all/12-O%20thou%20Th%20Only%20Beggoten%20Son-Kiev%20Theological%20Academy%20and%20Seminary%20Choir.mp3
3/kiev_theological_academy_and_seminary_choir-traditional_worship_singing_of_kievpechersk_lavra-13-come_let_us_worship-30-59.mp3	49694	13	Come let us worship	Kiev Theological Academy and Seminary Choir	Traditional worship singing of Kiev-Pechersk Lavra	http://www.magnatune.com/artists/albums/kyrivseminary-lavra/	30	59	http://he3.magnatune.com/all/13-Come%20let%20us%20worship-Kiev%20Theological%20Academy%20and%20Seminary%20Choir.mp3
3/kiev_theological_academy_and_seminary_choir-traditional_worship_singing_of_kievpechersk_lavra-14-thou_had_kept_thy_virginity_in_birthgiving-59-88.mp3	52189	14	Thou had kept Thy virginity in birthgiving	Kiev Theological Academy and Seminary Choir	Traditional worship singing of Kiev-Pechersk Lavra	http://www.magnatune.com/artists/albums/kyrivseminary-lavra/	59	88	http://he3.magnatune.com/all/14-Thou%20had%20kept%20Thy%20virginity%20in%20birthgiving-Kiev%20Theological%20Academy%20and%20Seminary%20Choir.mp3
3/kiev_theological_academy_and_seminary_choir-traditional_worship_singing_of_kievpechersk_lavra-17-trisagion-88-117.mp3	54912	17	Trisagion	Kiev Theological Academy and Seminary Choir	Traditional worship singing of Kiev-Pechersk Lavra	http://www.magnatune.com/artists/albums/kyrivseminary-lavra/	88	117	http://he3.magnatune.com/all/17-Trisagion-Kiev%20Theological%20Academy%20and%20Seminary%20Choir.mp3
3/kiev_theological_academy_and_seminary_choir-traditional_worship_singing_of_kievpechersk_lavra-18-amen-0-29.mp3	55025	18	Amen	Kiev Theological Academy and Seminary Choir	Traditional worship singing of Kiev-Pechersk Lavra	http://www.magnatune.com/artists/albums/kyrivseminary-lavra/	0	29	http://he3.magnatune.com/all/18-Amen-Kiev%20Theological%20Academy%20and%20Seminary%20Choir.mp3
3/kiev_theological_academy_and_seminary_choir-traditional_worship_singing_of_kievpechersk_lavra-19-cherubical_hymn-233-262.mp3	55655	19	Cherubical hymn	Kiev Theological Academy and Seminary Choir	Traditional worship singing of Kiev-Pechersk Lavra	http://www.magnatune.com/artists/albums/kyrivseminary-lavra/	233	262	http://he3.magnatune.com/all/19-Cherubical%20hymn-Kiev%20Theological%20Academy%20and%20Seminary%20Choir.mp3
3/kiev_theological_academy_and_seminary_choir-traditional_worship_singing_of_kievpechersk_lavra-20-the_one_is_holy-0-29.mp3	56458	20	The One is Holy	Kiev Theological Academy and Seminary Choir	Traditional worship singing of Kiev-Pechersk Lavra	http://www.magnatune.com/artists/albums/kyrivseminary-lavra/	0	29	http://he3.magnatune.com/all/20-The%20One%20is%20Holy-Kiev%20Theological%20Academy%20and%20Seminary%20Choir.mp3
3/kiev_theological_academy_and_seminary_choir-traditional_worship_singing_of_kievpechersk_lavra-21-o_ye_apostles_from_all_parts-30-59.mp3	56709	21	O ye apostles from all parts	Kiev Theological Academy and Seminary Choir	Traditional worship singing of Kiev-Pechersk Lavra	http://www.magnatune.com/artists/albums/kyrivseminary-lavra/	30	59	http://he3.magnatune.com/all/21-O%20ye%20apostles%20from%20all%20parts-Kiev%20Theological%20Academy%20and%20Seminary%20Choir.mp3
3/kiev_theological_academy_and_seminary_choir-traditional_worship_singing_of_kievpechersk_lavra-22-exclaim_o_david-88-117.mp3	57002	22	Exclaim O David	Kiev Theological Academy and Seminary Choir	Traditional worship singing of Kiev-Pechersk Lavra	http://www.magnatune.com/artists/albums/kyrivseminary-lavra/	88	117	http://he3.magnatune.com/all/22-Exclaim%20O%20David-Kiev%20Theological%20Academy%20and%20Seminary%20Choir.mp3
3/kiev_theological_academy_and_seminary_choir-traditional_worship_singing_of_kievpechersk_lavra-23-when_passing_away-175-204.mp3	57531	23	When passing away	Kiev Theological Academy and Seminary Choir	Traditional worship singing of Kiev-Pechersk Lavra	http://www.magnatune.com/artists/albums/kyrivseminary-lavra/	175	204	http://he3.magnatune.com/all/23-When%20passing%20away-Kiev%20Theological%20Academy%20and%20Seminary%20Choir.mp3
3/kiev_theological_academy_and_seminary_choir-traditional_worship_singing_of_kievpechersk_lavra-24-blessed_be_who_is_coming_in_the_lords_name-0-29.mp3	57565	24	Blessed be who is Coming in the Lord's Name	Kiev Theological Academy and Seminary Choir	Traditional worship singing of Kiev-Pechersk Lavra	http://www.magnatune.com/artists/albums/kyrivseminary-lavra/	0	29	http://he3.magnatune.com/all/24-Blessed%20be%20who%20is%20Coming%20in%20the%20Lord's%20Name-Kiev%20Theological%20Academy%20and%20Seminary%20Choir.mp3
3/kiev_theological_academy_and_seminary_choir-traditional_worship_singing_of_kievpechersk_lavra-25-the_body_of_christ-30-59.mp3	57988	25	The Body of Christ	Kiev Theological Academy and Seminary Choir	Traditional worship singing of Kiev-Pechersk Lavra	http://www.magnatune.com/artists/albums/kyrivseminary-lavra/	30	59	http://he3.magnatune.com/all/25-The%20Body%20of%20Christ-Kiev%20Theological%20Academy%20and%20Seminary%20Choir.mp3
3/kiev_theological_academy_and_seminary_choir-traditional_worship_singing_of_kievpechersk_lavra-26-blessed_the_name_of_the_lord-59-88.mp3	58036	26	Blessed the name of the Lord	Kiev Theological Academy and Seminary Choir	Traditional worship singing of Kiev-Pechersk Lavra	http://www.magnatune.com/artists/albums/kyrivseminary-lavra/	59	88	http://he3.magnatune.com/all/26-Blessed%20the%20name%20of%20the%20Lord-Kiev%20Theological%20Academy%20and%20Seminary%20Choir.mp3
a/kitka-nectar-01-vdol_po_rechenke_russia-117-146.mp3	5523	1	Vdol Po Rechenke (Russia)	Kitka	Nectar	http://www.magnatune.com/artists/albums/kitka-nectar/	117	146	http://he3.magnatune.com/all/01-Vdol%20Po%20Rechenke%20(Russia)-Kitka.mp3
a/kitka-nectar-02-malo_selo_bulgaria-0-29.mp3	8267	2	Malo Selo (Bulgaria)	Kitka	Nectar	http://www.magnatune.com/artists/albums/kitka-nectar/	0	29	http://he3.magnatune.com/all/02-Malo%20Selo%20(Bulgaria)-Kitka.mp3
